Course_Lang,Level_Code,Prerequisite_3_grade,Offline,Availability,Website,Prerequisite_1_grade,Remarks,University,Course,Duration,Prerequisite_3,Face_to_Face,Faculty,Prerequisite_1,Blended,Int_Fees,Full_Time,Country,Prerequisite_2,Prerequisite_2_grade,Currency,Part_Time,Duration_Time,Description,Online,Distance,City,Currency_Time,Local_Fees,Career_Outcomes
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17941/diploma-of-information-technology-networking,5.5,,TAFE Queensland,Diploma of Information Technology Networking,1,,yes,Humanities and Social Science,IELTS,yes,"16,000",yes,Australia,,,AUD,no,Year,Advance your IT career with this high-level course that will qualify you to work as a network administrator.,yes,no,Brisbane,year,"3,035",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17941/diploma-of-information-technology-networking,5.5,,TAFE Queensland,Diploma of Information Technology Networking,1,,yes,Humanities and Social Science,IELTS,yes,"16,000",yes,Australia,,,AUD,no,Year,Advance your IT career with this high-level course that will qualify you to work as a network administrator.,yes,no,Queensland,year,"3,035",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17941/diploma-of-information-technology-networking,5.5,,TAFE Queensland,Diploma of Information Technology Networking,1,,yes,Humanities and Social Science,IELTS,yes,"16,000",yes,Australia,,,AUD,no,Year,Advance your IT career with this high-level course that will qualify you to work as a network administrator.,yes,no,Queensland,year,"3,035",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17941/diploma-of-information-technology-networking,5.5,,TAFE Queensland,Diploma of Information Technology Networking,1,,yes,Humanities and Social Science,IELTS,yes,"16,000",yes,Australia,,,AUD,no,Year,Advance your IT career with this high-level course that will qualify you to work as a network administrator.,yes,no,Queensland,year,"3,035",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17947/diploma-of-event-management,5.5,,TAFE Queensland,Diploma of Event Management,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,"15,400",yes,Australia,,,AUD,no,Year,"Take your career in events to the next level with this advanced-level course that will qualify you to work as a conference or venue coordinator, or an event or exhibition planner.",yes,no,Brisbane,year,"6,900",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17947/diploma-of-event-management,5.5,,TAFE Queensland,Diploma of Event Management,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,"15,400",yes,Australia,,,AUD,no,Year,"Take your career in events to the next level with this advanced-level course that will qualify you to work as a conference or venue coordinator, or an event or exhibition planner.",yes,no,Queensland,year,"6,900",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17947/diploma-of-event-management,5.5,,TAFE Queensland,Diploma of Event Management,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,"15,400",yes,Australia,,,AUD,no,Year,"Take your career in events to the next level with this advanced-level course that will qualify you to work as a conference or venue coordinator, or an event or exhibition planner.",yes,no,Queensland,year,"6,900",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17947/diploma-of-event-management,5.5,,TAFE Queensland,Diploma of Event Management,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,"15,400",yes,Australia,,,AUD,no,Year,"Take your career in events to the next level with this advanced-level course that will qualify you to work as a conference or venue coordinator, or an event or exhibition planner.",yes,no,Queensland,year,"6,900",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17928/diploma-of-software-development,5.5,,TAFE Queensland,Diploma of Software Development,1,,yes,Humanities and Social Science,IELTS,no,"16,000",yes,Australia,,,AUD,no,Year,Upgrade your career in ICT with this advanced course that will qualify you to become an assistant software developer or systems administrator.,no,no,Brisbane,year,"15,665",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17928/diploma-of-software-development,5.5,,TAFE Queensland,Diploma of Software Development,1,,yes,Humanities and Social Science,IELTS,no,"16,000",yes,Australia,,,AUD,no,Year,Upgrade your career in ICT with this advanced course that will qualify you to become an assistant software developer or systems administrator.,no,no,Queensland,year,"15,665",
English,DIP,,no,D,https://tafeqld.edu.au/oneweb/courses/18133/diploma-of-logistics,5.5,,TAFE Queensland,Diploma of Logistics,1,,no,Business & Commerce & Finance & Accounting,IELTS,no,,no,Australia,,,AUD,yes,Year,Develop specialised knowledge and skills in the logistics industry with this advanced qualification. This course is perfect for people currently working in the industry who want to progress their career into a logistics management role.,no,no,Brisbane,year,"6,495",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/18028/diploma-of-hospitality-management,5.5,,TAFE Queensland,Diploma of Hospitality Management,1,,yes,Tourism and Hotel Management,IELTS,yes,"15,400",yes,Australia,,,AUD,no,Year,Increase your hospitality skills and learn how to solve complex problems in a team environment. Take the next step in your career and get the skills you need to take on a management role in the hospitality industry.,yes,no,Brisbane,year,"15,375",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/18028/diploma-of-hospitality-management,5.5,,TAFE Queensland,Diploma of Hospitality Management,1,,yes,Tourism and Hotel Management,IELTS,yes,"15,400",yes,Australia,,,AUD,no,Year,Increase your hospitality skills and learn how to solve complex problems in a team environment. Take the next step in your career and get the skills you need to take on a management role in the hospitality industry.,yes,no,Queensland,year,"15,375",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/18028/diploma-of-hospitality-management,5.5,,TAFE Queensland,Diploma of Hospitality Management,1,,yes,Tourism and Hotel Management,IELTS,yes,"15,400",yes,Australia,,,AUD,no,Year,Increase your hospitality skills and learn how to solve complex problems in a team environment. Take the next step in your career and get the skills you need to take on a management role in the hospitality industry.,yes,no,Queensland,year,"15,375",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/18028/diploma-of-hospitality-management,5.5,,TAFE Queensland,Diploma of Hospitality Management,1,,yes,Tourism and Hotel Management,IELTS,yes,"15,400",yes,Australia,,,AUD,no,Year,Increase your hospitality skills and learn how to solve complex problems in a team environment. Take the next step in your career and get the skills you need to take on a management role in the hospitality industry.,yes,no,Queensland,year,"15,375",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/18802/certificate-iv-in-fitness-diploma-of-sport,5.5,,TAFE Queensland,Certificate IV in Fitness / Diploma of Sport,1,,yes,Computer Science & Information Technology,IELTS,no,,yes,Australia,,,AUD,no,Year,"Energize your fitness career with a dual qualification in fitness and sports development and get the advanced knowledge and practical skills you need to become a personal trainer, coach, or sports development manager.",no,no,Queensland,year,"10,830",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17811/diploma-of-beauty-therapy,5.5,,TAFE Queensland,Diploma of Beauty Therapy,1,,yes,Creative Arts & Design & Music,IELTS,no,"20,600",yes,Australia,,,AUD,no,Year,Upgrade your career in beauty with this high-level qualification from TAFE Queensland. You will learn advanced skills that will help you to progress as a beauty therapist.,no,no,Brisbane,year,"21,125",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17811/diploma-of-beauty-therapy,5.5,,TAFE Queensland,Diploma of Beauty Therapy,1,,yes,Creative Arts & Design & Music,IELTS,no,"20,600",yes,Australia,,,AUD,no,Year,Upgrade your career in beauty with this high-level qualification from TAFE Queensland. You will learn advanced skills that will help you to progress as a beauty therapist.,no,no,Queensland,year,"21,125",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17811/diploma-of-beauty-therapy,5.5,,TAFE Queensland,Diploma of Beauty Therapy,1,,yes,Creative Arts & Design & Music,IELTS,no,"20,600",yes,Australia,,,AUD,no,Year,Upgrade your career in beauty with this high-level qualification from TAFE Queensland. You will learn advanced skills that will help you to progress as a beauty therapist.,no,no,Queensland,year,"21,125",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17811/diploma-of-beauty-therapy,5.5,,TAFE Queensland,Diploma of Beauty Therapy,1,,yes,Creative Arts & Design & Music,IELTS,no,"20,600",yes,Australia,,,AUD,no,Year,Upgrade your career in beauty with this high-level qualification from TAFE Queensland. You will learn advanced skills that will help you to progress as a beauty therapist.,no,no,Queensland,year,"21,125",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17934/diploma-of-sport,5.5,,TAFE Queensland,Diploma of Sport,1,,yes,Science and Health Science,IELTS,no,"21,000",yes,Australia,,,AUD,no,Year,Take your career in sports development to the next level with this advanced qualification. This course will give you the skills to become a high-performance coach or sports manager.,no,no,Brisbane,year,"11,565",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17934/diploma-of-sport,5.5,,TAFE Queensland,Diploma of Sport,1,,yes,Science and Health Science,IELTS,no,"21,000",yes,Australia,,,AUD,no,Year,Take your career in sports development to the next level with this advanced qualification. This course will give you the skills to become a high-performance coach or sports manager.,no,no,Queensland,year,"11,565",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/18958/certificate-iv-in-baking,5.5,,TAFE Queensland,Certificate IV in Baking,1,,yes,Culinary,IELTS,yes,"13,000",no,Australia,,,AUD,yes,Year,"Boost your career in baking with this mid-level course. Learn the technical skills required to be an advanced baker, pastry chef or bread baker in a commercial baking environment.",yes,no,Brisbane,year,"13,010",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17795/certificate-iv-in-health-administration,5.5,,TAFE Queensland,Certificate IV in Health Administration,18,,yes,English,IELTS,yes,,no,Australia,,,AUD,yes,Months,"Upgrade your career in administration with this intermediate-level course and become a supervisor for a human resources, medical records, or health services team.",yes,no,Queensland,year,"4,680",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17739/certificate-iv-in-project-management-practice,5.5,,TAFE Queensland,Certificate IV in Project Management Practice,6,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,no,Australia,,,AUD,yes,Months,Take the next step in your career in project management with this mid-level qualification from TAFE Queensland. Learn the specialised skills needed to work as a contracts officer or project administrator.,yes,no,Brisbane,year,"1,620",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17739/certificate-iv-in-project-management-practice,5.5,,TAFE Queensland,Certificate IV in Project Management Practice,6,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,no,Australia,,,AUD,yes,Months,Take the next step in your career in project management with this mid-level qualification from TAFE Queensland. Learn the specialised skills needed to work as a contracts officer or project administrator.,yes,no,Queensland,year,"1,620",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17736/certificate-iv-in-work-health-and-safety,5.5,,TAFE Queensland,Certificate IV in Work Health and Safety,1,,yes,English,IELTS,yes,,no,Australia,,,AUD,yes,Year,"Enhance your skills with this mid-level qualification in workplace health and safety. You will be guided through your education to achieve success with potential employment opportunities in roles such as safety inspector, human resources assistant or payroll officer.",yes,no,Queensland,year,"2,430",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17736/certificate-iv-in-work-health-and-safety,5.5,,TAFE Queensland,Certificate IV in Work Health and Safety,1,,yes,English,IELTS,yes,,no,Australia,,,AUD,yes,Year,"Enhance your skills with this mid-level qualification in workplace health and safety. You will be guided through your education to achieve success with potential employment opportunities in roles such as safety inspector, human resources assistant or payroll officer.",yes,no,Queensland,year,"2,430",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17717/certificate-iv-in-youth-work,5.5,,TAFE Queensland,Certificate IV in Youth Work,18,,yes,Education,IELTS,yes,,no,Australia,,,AUD,yes,Months,Kick start your career in youth work with this intermediate-level course that will equip you with the skills to start working with young people in the community sooner.,yes,no,Brisbane,year,"6,430",
